"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 65+","1986Q1",33.07,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): Total","1986Q1",45.68,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 15-24","1986Q1",40.26,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 25-34","1986Q1",49.39,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 35-44","1986Q1",62.34,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 45-54","1986Q1",62.22,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 55-64","1986Q1",40.69,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 65+","1986Q1",13.14,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): Total","1986Q1",59.87,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 15-19","1986Q1",14.25,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 20-24","1986Q1",66.87,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 25-29","1986Q1",72.76,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 30-34","1986Q1",71.58,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 35-39","1986Q1",77.44,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 40-44","1986Q1",81.33,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 45-49","1986Q1",80.63,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 50-54","1986Q1",76,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 55-59","1986Q1",65.72,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 60-64","1986Q1",48.55,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 65+","1986Q1",21.21,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): Total","1986Q1",74.86,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 15-19","1986Q1",14.35,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 20-24","1986Q1",65.25,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 25-29","1986Q1",94.07,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 30-34","1986Q1",95.18,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 35-39","1986Q1",95.88,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 40-44","1986Q1",95.91,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 45-49","1986Q1",95.82,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 50-54","1986Q1",93.69,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 55-59","1986Q1",86.09,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 60-64","1986Q1",66.53,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 65+","1986Q1",33.07,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): Total","1986Q1",45.68,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 15-19","1986Q1",14.19,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 20-24","1986Q1",68.4,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 25-29","1986Q1",51.17,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 30-34","1986Q1",47.81,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 35-39","1986Q1",58.73,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 40-44","1986Q1",66.82,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 45-49","1986Q1",65.7,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 50-54","1986Q1",58.66,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 55-59","1986Q1",46.26,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 60-64","1986Q1",34.1,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 65+","1986Q1",13.14,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","1985Q4",61.02,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15-64","1985Q4",67.1,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15-24","1985Q4",40.59,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 25+","1985Q4",41.57,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15+","1985Q4",75.8,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15-64","1985Q4",81.26,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15-24","1985Q4",40.34,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 25+","1985Q4",58.75,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15+","1985Q4",47.03,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15-64","1985Q4",53.13,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15-24","1985Q4",40.93,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 25+","1985Q4",28.18,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): Total","1985Q4",61.02,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 15-24","1985Q4",40.59,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 25-54","1985Q4",77.46,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 55-64","1985Q4",59.94,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 65+","1985Q4",23.26,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): Total","1985Q4",75.8,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 15-24","1985Q4",40.34,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 25-54","1985Q4",95.51,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 55-64","1985Q4",78.83,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 65+","1985Q4",35.88,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): Total","1985Q4",47.03,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 15-24","1985Q4",40.93,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 25-54","1985Q4",59.45,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 55-64","1985Q4",43.42,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 65+","1985Q4",14.52,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): Total","1985Q4",61.02,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 15-24","1985Q4",40.59,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 25-34","1985Q4",72.99,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 35-44","1985Q4",79.63,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 45-54","1985Q4",79.37,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 55-64","1985Q4",59.94,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 65+","1985Q4",23.26,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): Total","1985Q4",75.8,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 15-24","1985Q4",40.34,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 25-34","1985Q4",94.72,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 35-44","1985Q4",96.48,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 45-54","1985Q4",95.13,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 55-64","1985Q4",78.83,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 65+","1985Q4",35.88,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): Total","1985Q4",47.03,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 15-24","1985Q4",40.93,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 25-34","1985Q4",50.85,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 35-44","1985Q4",63,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 45-54","1985Q4",63.84,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 55-64","1985Q4",43.42,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 65+","1985Q4",14.52,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): Total","1985Q4",61.02,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 15-19","1985Q4",14,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 20-24","1985Q4",68.95,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 25-29","1985Q4",73.8,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 30-34","1985Q4",72.29,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 35-39","1985Q4",77.47,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 40-44","1985Q4",82.21,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 45-49","1985Q4",81.22,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 50-54","1985Q4",77.46,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 55-59","1985Q4",67.33,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 60-64","1985Q4",50.37,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 65+","1985Q4",23.26,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): Total","1985Q4",75.8,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 15-19","1985Q4",14.51,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 20-24","1985Q4",68,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 25-29","1985Q4",93.85,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 30-34","1985Q4",95.5,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 35-39","1985Q4",96.32,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 40-44","1985Q4",96.67,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 45-49","1985Q4",95.82,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 50-54","1985Q4",94.4,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 55-59","1985Q4",86.55,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 60-64","1985Q4",67.78,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 65+","1985Q4",35.88,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): Total","1985Q4",47.03,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 15-19","1985Q4",13.46,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 20-24","1985Q4",70.02,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 25-29","1985Q4",53.26,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 30-34","1985Q4",48.75,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 35-39","1985Q4",58.74,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 40-44","1985Q4",68.06,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 45-49","1985Q4",66.99,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 50-54","1985Q4",60.6,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 55-59","1985Q4",48.88,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 60-64","1985Q4",36.76,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 65+","1985Q4",14.52,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","1985Q3",61.96,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15-64","1985Q3",67.92,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15-24","1985Q3",41.63,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 25+","1985Q3",43.56,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15+","1985Q3",76.46,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15-64","1985Q3",81.88,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15-24","1985Q3",41.3,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 25+","1985Q3",59.91,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15+","1985Q3",48.24,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15-64","1985Q3",54.12,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15-24","1985Q3",41.97,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 25+","1985Q3",30.81,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): Total","1985Q3",61.96,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 15-24","1985Q3",41.63,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 25-54","1985Q3",77.89,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 55-64","1985Q3",61.88,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 65+","1985Q3",25.26,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): Total","1985Q3",76.46,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 15-24","1985Q3",41.3,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 25-54","1985Q3",95.88,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 55-64","1985Q3",79.65,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 65+","1985Q3",37.43,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): Total","1985Q3",48.24,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 15-24","1985Q3",41.97,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 25-54","1985Q3",59.92,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 55-64","1985Q3",46.34,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 65+","1985Q3",16.85,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): Total","1985Q3",61.96,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 15-24","1985Q3",41.63,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 25-34","1985Q3",73.55,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 35-44","1985Q3",80.01,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 45-54","1985Q3",79.79,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 55-64","1985Q3",61.88,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 65+","1985Q3",25.26,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): Total","1985Q3",76.46,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 15-24","1985Q3",41.3,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 25-34","1985Q3",95.48,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 35-44","1985Q3",96.75,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 45-54","1985Q3",95.24,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 55-64","1985Q3",79.65,,,"Frequency: Monthly",
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 65+","1985Q3",37.43,,,"Frequency: Monthly",
